medallion, hack_license, vendor_id, rate_code, store_and_fwd_flag, pickup_datetime, dropoff_datetime, passenger_count, trip_time_in_secs, trip_distance, pickup_longitude, pickup_latitude, dropoff_longitude, dropoff_latitude
2013000199,2013000199,CMT,1,N,1/1/2013 0:01,1/1/2013 0:08,1,416,0.9,-73.994865,40.759373,-73.986732,40.767014
2013000200,2013000200,CMT,1,N,1/1/2013 0:01,1/1/2013 0:06,1,274,1.4,-73.955444,40.779499,-73.947571,40.796261
2013000201,2013000201,CMT,1,N,1/1/2013 0:01,1/1/2013 0:05,1,263,0.5,-73.987053,40.739876,-73.992851,40.742748
2013000202,2013000202,CMT,1,N,1/1/2013 0:01,1/1/2013 0:05,1,261,0.4,-73.991982,40.744312,-73.987335,40.741936
2013000203,2013000203,CMT,1,N,1/1/2013 0:01,1/1/2013 0:07,1,347,1.1,-73.962639,40.794666,-73.95298,40.8083
2013000204,2013000204,CMT,1,N,1/1/2013 0:01,1/1/2013 0:10,4,522,1.4,-73.993813,40.735889,-74.002892,40.720913
2013000205,2013000205,CMT,1,N,1/1/2013 0:01,1/1/2013 0:03,1,129,0.8,-73.923775,40.770325,-73.931877,40.759815
2013000206,2013000206,CMT,1,N,1/1/2013 0:01,1/1/2013 0:06,2,278,1.2,-73.983269,40.766891,-73.997681,40.763859
2013000207,2013000207,CMT,1,N,1/1/2013 0:01,1/1/2013 0:02,1,48,1.2,-73.977898,40.757912,-73.97802,40.757362
2013000208,2013000208,CMT,1,N,1/1/2013 0:01,1/1/2013 0:18,1,986,1.3,-73.999626,40.717098,-73.992058,40.72551
2013000209,2013000209,CMT,1,N,1/1/2013 0:01,1/1/2013 0:08,1,384,2.8,-73.981163,40.741707,-73.954262,40.775578
2013000210,2013000210,CMT,1,N,1/1/2013 0:01,1/1/2013 0:12,1,648,3,-73.990479,40.686691,-73.992134,40.725365
2013000211,2013000211,CMT,1,N,1/1/2013 0:01,1/1/2013 0:03,2,110,0.5,-73.994308,40.74612,-74.002373,40.748615
2013000212,2013000212,CMT,1,N,1/1/2013 0:01,1/1/2013 0:13,1,683,3,-73.957375,40.673347,-73.932899,40.695042
2013000213,2013000213,CMT,1,N,1/1/2013 0:01,1/1/2013 0:13,1,728,3.5,-73.994408,40.740402,-73.956398,40.767231
2013000214,2013000214,CMT,1,N,1/1/2013 0:01,1/1/2013 0:08,1,381,2.2,-73.955887,40.772243,-73.976814,40.74369
2013000215,2013000215,CMT,1,N,1/1/2013 0:01,1/1/2013 0:12,2,646,5.7,-73.975761,40.7868,-73.933357,40.855042
2013000216,2013000216,CMT,1,N,1/1/2013 0:01,1/1/2013 0:05,2,195,1.1,-73.979111,40.743656,-73.985306,40.732075
2013000217,2013000217,CMT,1,N,1/1/2013 0:01,1/1/2013 0:16,4,857,2.9,-73.986855,40.761562,-73.951828,40.773571
2013000218,2013000218,CMT,1,N,1/1/2013 0:01,1/1/2013 0:16,1,848,1.8,-73.982231,40.768665,-73.978249,40.757481
2013000219,2013000219,CMT,1,N,1/1/2013 0:01,1/1/2013 0:10,3,531,3.5,-73.988152,40.728813,-74.012383,40.701534
2013000220,2013000220,CMT,1,N,1/1/2013 0:01,1/1/2013 0:21,2,1173,2.8,-74.001343,40.762142,-73.969147,40.755043
2013000221,2013000221,CMT,1,N,1/1/2013 0:01,1/1/2013 0:26,1,1473,3.8,-73.946434,40.777176,-73.991028,40.760822
2013000222,2013000222,CMT,1,N,1/1/2013 0:01,1/1/2013 0:19,2,1076,2,-73.981491,40.767612,-73.981819,40.752712
2013000223,2013000223,CMT,1,N,1/1/2013 0:01,1/1/2013 0:17,1,937,3,-73.968575,40.799393,-73.961006,40.768143
2013000224,2013000224,CMT,1,N,1/1/2013 0:01,1/1/2013 0:07,2,346,1.1,-74.012085,40.707443,-74.006233,40.714325
2013000225,2013000225,CMT,1,Y,1/1/2013 0:01,1/1/2013 0:04,2,133,0.6,-73.956078,40.771542,-73.951164,40.771584
2013000226,2013000226,CMT,1,N,1/1/2013 0:01,1/1/2013 0:15,1,838,1.5,-73.989876,40.731888,-73.999916,40.730682
2013000227,2013000227,CMT,1,N,1/1/2013 0:01,1/1/2013 0:12,3,625,1.1,-74.005692,40.740349,-73.994606,40.750492
2013000228,2013000228,CMT,1,N,1/1/2013 0:01,1/1/2013 0:18,1,985,1.9,-74.003677,40.741886,-73.977722,40.745518
2013000229,2013000229,CMT,1,Y,1/1/2013 0:01,1/1/2013 0:12,1,617,2.7,-73.988136,40.728748,-74.012688,40.701649
2013000230,2013000230,VTS,1,,1/1/2013 0:02,1/1/2013 0:03,3,60,0,0,0,0,0
2013000231,2013000231,VTS,1,,1/1/2013 0:02,1/1/2013 0:04,1,120,0,0,0,0,0
2013000232,2013000232,VTS,1,,1/1/2013 0:02,1/1/2013 0:06,1,240,0.53,-73.981934,40.769608,-73.977295,40.774387
2013000233,2013000233,VTS,1,,1/1/2013 0:02,1/1/2013 0:12,6,600,2.44,-73.972839,40.795097,-73.942009,40.798183
2013000234,2013000234,VTS,1,,1/1/2013 0:02,1/1/2013 0:15,1,780,3.26,-73.956642,40.719036,-74.001236,40.722473
2013000235,2013000235,VTS,1,,1/1/2013 0:02,1/1/2013 0:07,1,300,1.48,-73.983009,40.722588,-73.977844,40.737911
2013000236,2013000236,VTS,1,,1/1/2013 0:02,1/1/2013 0:10,2,480,1.84,-73.98008,40.774647,-73.958099,40.773724
2013000237,2013000237,VTS,1,,1/1/2013 0:02,1/1/2013 0:17,1,900,3.27,-73.979263,40.753063,-73.995338,40.765121
2013000238,2013000238,VTS,1,,1/1/2013 0:02,1/1/2013 0:08,1,360,1.67,-73.955521,40.779541,-73.964317,40.792328
2013000239,2013000239,VTS,1,,1/1/2013 0:02,1/1/2013 0:04,1,120,0.72,-73.977089,40.789925,-73.984505,40.782444
2013000240,2013000240,VTS,1,,1/1/2013 0:02,1/1/2013 0:07,1,300,1.75,-73.982018,40.771561,-73.970963,40.793282
2013000241,2013000241,VTS,1,,1/1/2013 0:02,1/1/2013 0:22,5,1200,13.27,-73.866074,40.771366,-73.990547,40.672012
2013000242,2013000242,VTS,5,,1/1/2013 0:02,1/1/2013 0:02,1,0,0,0,0,0,0
2013000243,2013000243,VTS,1,,1/1/2013 0:02,1/1/2013 0:16,6,840,1.99,-73.981285,40.724911,-73.986099,40.744987
2013000244,2013000244,VTS,1,,1/1/2013 0:02,1/1/2013 0:10,3,480,2.29,-73.976662,40.785511,-73.947365,40.791023
2013000245,2013000245,VTS,1,,1/1/2013 0:02,1/1/2013 0:12,1,600,3.41,-73.979401,40.783661,-73.995949,40.753235
2013000246,2013000246,VTS,1,,1/1/2013 0:02,1/1/2013 0:09,1,420,1.88,-73.956558,40.771172,-73.975258,40.752247
2013000247,2013000247,VTS,1,,1/1/2013 0:02,1/1/2013 0:13,1,660,1.83,-74.00663,40.731487,-73.982834,40.719711
2013000248,2013000248,VTS,1,,1/1/2013 0:02,1/1/2013 0:05,1,180,1.25,-74.004112,40.654503,-73.991791,40.666534
2013000249,2013000249,VTS,1,,1/1/2013 0:02,1/1/2013 0:17,2,900,3.07,-73.998688,40.73407,-73.965637,40.758556
2013000250,2013000250,VTS,1,,1/1/2013 0:02,1/1/2013 0:09,1,420,3.53,-73.981956,40.691143,-73.956558,40.715031
2013000251,2013000251,VTS,1,,1/1/2013 0:02,1/1/2013 0:30,3,1680,11.75,-73.940285,40.825035,-73.869377,40.72403
2013000252,2013000252,VTS,1,,1/1/2013 0:02,1/1/2013 0:18,1,960,6.63,-73.995049,40.760254,-73.940086,40.825298
2013000253,2013000253,VTS,1,,1/1/2013 0:02,1/1/2013 0:19,1,1020,3.87,-73.980873,40.759525,-73.988091,40.720654
2013000254,2013000254,VTS,1,,1/1/2013 0:02,1/1/2013 0:12,2,600,1.93,-74.006386,40.739594,-74.008965,40.715763
2013000255,2013000255,VTS,1,,1/1/2013 0:02,1/1/2013 0:19,3,1020,3.07,-73.959297,40.653111,-73.956886,40.687267
2013000256,2013000256,VTS,1,,1/1/2013 0:02,1/1/2013 0:10,1,480,1.39,-74.00396,40.741959,-73.987457,40.750458
2013000257,2013000257,VTS,1,,1/1/2013 0:02,1/1/2013 0:30,1,1680,5.75,-73.950279,40.795467,-73.993507,40.728157
2013000258,2013000258,VTS,1,,1/1/2013 0:02,1/1/2013 0:08,1,360,3.04,-73.982681,40.731148,-73.955536,40.768593
2013000259,2013000259,VTS,1,,1/1/2013 0:02,1/1/2013 0:04,1,120,0.41,-73.945282,40.747677,-73.919884,40.766048
2013000260,2013000260,VTS,1,,1/1/2013 0:02,1/1/2013 0:17,6,900,4.01,-73.9963,40.744362,-73.954742,40.777473
2013000261,2013000261,VTS,1,,1/1/2013 0:02,1/1/2013 0:18,6,960,7.42,-73.866615,40.771156,-73.936287,40.814426
2013000262,2013000262,VTS,1,,1/1/2013 0:02,1/1/2013 0:08,1,360,0.88,-73.975784,40.761204,-73.966705,40.754124
2013000263,2013000263,VTS,1,,1/1/2013 0:02,1/1/2013 0:08,1,360,1.71,-73.94223,40.790871,-73.960335,40.803967
2013000264,2013000264,VTS,1,,1/1/2013 0:02,1/1/2013 0:16,1,840,8.54,-73.868149,40.772663,-73.911278,40.769352
2013000265,2013000265,VTS,1,,1/1/2013 0:02,1/1/2013 0:10,1,480,1.87,-73.991653,40.749962,-73.984131,40.733543
2013000266,2013000266,VTS,1,,1/1/2013 0:02,1/1/2013 0:24,2,1320,10.01,-73.864784,40.770378,-73.998604,40.755314
2013000267,2013000267,VTS,1,,1/1/2013 0:02,1/1/2013 0:14,5,720,3.05,-73.976074,40.788586,-73.965118,40.759537
2013000268,2013000268,VTS,1,,1/1/2013 0:02,1/1/2013 0:14,4,720,3.75,-73.978531,40.74535,-73.972206,40.785606
2013000269,2013000269,VTS,1,,1/1/2013 0:02,1/1/2013 0:15,1,780,4.52,-74.003433,40.751488,-74.008308,40.703751
2013000270,2013000270,VTS,1,,1/1/2013 0:02,1/1/2013 0:14,1,720,2.25,-73.975174,40.756126,-73.974228,40.737362
2013000271,2013000271,VTS,1,,1/1/2013 0:02,1/1/2013 0:12,5,600,1.72,-73.920868,40.743076,-73.920868,40.743076
2013000272,2013000272,VTS,1,,1/1/2013 0:02,1/1/2013 0:21,2,1140,8.73,-73.992828,40.723316,-73.877747,40.756378
2013000273,2013000273,VTS,1,,1/1/2013 0:02,1/1/2013 0:19,2,1020,4.13,-74.013016,40.702393,-74.002304,40.751846
2013000274,2013000274,VTS,1,,1/1/2013 0:02,1/1/2013 0:06,1,240,0.96,-73.992996,40.742805,-73.996719,40.74147
2013000275,2013000275,VTS,1,,1/1/2013 0:02,1/1/2013 0:10,1,480,1.88,-73.9879,40.729462,-73.975777,40.751415
2013000276,2013000276,VTS,1,,1/1/2013 0:02,1/1/2013 0:10,1,480,1.15,-73.980179,40.761574,-73.975685,40.752007
2013000277,2013000277,VTS,1,,1/1/2013 0:02,1/1/2013 0:17,1,900,3.47,-73.998177,40.741211,-73.986732,40.711185
2013000278,2013000278,VTS,1,,1/1/2013 0:02,1/1/2013 0:10,1,480,1.12,-74.005196,40.725605,-73.989128,40.722084
2013000279,2013000279,VTS,1,,1/1/2013 0:02,1/1/2013 0:12,1,600,2.97,-73.953522,40.775436,-73.980644,40.742268
2013000280,2013000280,VTS,1,,1/1/2013 0:02,1/1/2013 0:14,1,720,4.09,-73.983299,40.734962,-73.949287,40.781464
2013000281,2013000281,VTS,1,,1/1/2013 0:02,1/1/2013 0:05,6,180,1.55,-74.003197,40.733032,-74.012985,40.717377
2013000282,2013000282,VTS,1,,1/1/2013 0:02,1/1/2013 0:07,1,300,0.85,-74.00415,40.720932,-74.003723,40.727009
2013000283,2013000283,VTS,1,,1/1/2013 0:02,1/1/2013 0:03,1,60,0.34,-73.970459,40.764996,-73.971809,40.766048
2013000284,2013000284,VTS,1,,1/1/2013 0:02,1/1/2013 0:13,2,660,2.93,-73.987297,40.718452,-73.976196,40.751442
2013000285,2013000285,VTS,1,,1/1/2013 0:02,1/1/2013 0:07,1,300,0.66,-73.997627,40.763859,-73.994987,40.769932
2013000286,2013000286,VTS,1,,1/1/2013 0:02,1/1/2013 0:03,1,60,0.39,-73.981544,40.781475,-73.979439,40.784386
2013000287,2013000287,VTS,1,,1/1/2013 0:02,1/1/2013 0:03,1,60,0.77,-73.944618,40.783131,-73.947418,40.775574
2013000288,2013000288,VTS,1,,1/1/2013 0:02,1/1/2013 0:15,1,780,2.96,-73.950485,40.779736,-73.979507,40.748791
2013000289,2013000289,VTS,1,,1/1/2013 0:02,1/1/2013 0:10,1,480,2.73,-73.992073,40.725422,-73.957901,40.713188
2013000290,2013000290,VTS,1,,1/1/2013 0:02,1/1/2013 0:18,1,960,5.07,-73.981865,40.716583,-73.978195,40.684978
2013000291,2013000291,VTS,1,,1/1/2013 0:02,1/1/2013 0:13,1,660,2.06,-73.995239,40.759289,-73.986267,40.744286
2013000292,2013000292,VTS,1,,1/1/2013 0:02,1/1/2013 0:08,1,360,0.8,-73.980446,40.765663,-73.977272,40.774429
2013000293,2013000293,VTS,1,,1/1/2013 0:02,1/1/2013 0:16,1,840,3.42,-73.992981,40.719704,-73.99276,40.682003
2013000294,2013000294,VTS,1,,1/1/2013 0:02,1/1/2013 0:16,1,840,2.84,-73.981171,40.74147,-73.96582,40.771221
2013000295,2013000295,VTS,1,,1/1/2013 0:02,1/1/2013 0:09,1,420,0.77,-73.991203,40.730213,-74.002831,40.734009
2013000296,2013000296,VTS,1,,1/1/2013 0:02,1/1/2013 0:14,1,720,3.12,-73.987274,40.744347,-74.009491,40.708561
2013000297,2013000297,VTS,1,,1/1/2013 0:02,1/1/2013 0:05,1,180,1.12,-73.959633,40.762802,-73.948555,40.774818
2013000298,2013000298,VTS,1,,1/1/2013 0:02,1/1/2013 0:04,5,120,0.36,-73.987907,40.731907,-73.983871,40.730175
2013000299,2013000299,VTS,1,,1/1/2013 0:02,1/1/2013 0:26,1,1440,20.36,-73.785126,40.648533,-74.000626,40.683731
2013000300,2013000300,VTS,1,,1/1/2013 0:02,1/1/2013 0:41,3,2340,18.45,-73.978249,40.784039,-73.865845,40.691341
2013000301,2013000301,VTS,1,,1/1/2013 0:02,1/1/2013 0:18,1,960,2.81,-73.980614,40.753826,-73.991035,40.723576
2013000302,2013000302,VTS,1,,1/1/2013 0:02,1/1/2013 0:11,1,540,2.51,-73.987541,40.770512,-73.953476,40.770172
2013000303,2013000303,VTS,1,,1/1/2013 0:02,1/1/2013 0:09,1,420,1.53,-73.99395,40.756634,-73.999084,40.740143
2013000304,2013000304,VTS,1,,1/1/2013 0:02,1/1/2013 0:07,1,300,1.32,-73.968964,40.758125,-73.953972,40.766975
2013000305,2013000305,VTS,1,,1/1/2013 0:02,1/1/2013 0:08,1,360,0.07,-73.994514,40.743763,-73.991913,40.746593
2013000306,2013000306,VTS,1,,1/1/2013 0:02,1/1/2013 0:19,1,1020,6.62,-74.003418,40.751469,-73.95182,40.824444
2013000307,2013000307,VTS,1,,1/1/2013 0:02,1/1/2013 0:30,1,1680,13.53,-73.871201,40.773819,-73.942947,40.664131
2013000308,2013000308,VTS,1,,1/1/2013 0:02,1/1/2013 0:11,3,540,2.31,-73.955811,40.785042,-73.983589,40.774551
2013000309,2013000309,VTS,1,,1/1/2013 0:02,1/1/2013 0:07,2,300,0.91,-73.992805,40.73407,-73.981659,40.736805
2013000310,2013000310,CMT,1,N,1/1/2013 0:02,1/1/2013 0:06,1,286,0.5,-73.994331,40.719624,-73.988449,40.722794
2013000311,2013000311,CMT,1,N,1/1/2013 0:02,1/1/2013 0:27,2,1537,9.9,-73.870766,40.773785,-74.000801,40.742184
2013000312,2013000312,CMT,1,N,1/1/2013 0:02,1/1/2013 0:08,2,356,0.6,-73.977585,40.751911,-73.972656,40.759247
2013000313,2013000313,CMT,1,N,1/1/2013 0:02,1/1/2013 0:08,1,391,0.5,-74.01194,40.709167,-74.016945,40.707798
2013000314,2013000314,CMT,1,N,1/1/2013 0:02,1/1/2013 0:28,3,1614,4.6,-73.957504,40.708282,-73.998726,40.729763
2013000315,2013000315,CMT,1,N,1/1/2013 0:02,1/1/2013 0:07,1,319,1.2,-73.987816,40.728615,-73.986221,40.715755
2013000316,2013000316,CMT,1,N,1/1/2013 0:02,1/1/2013 0:06,2,242,1.2,-73.97094,40.747574,-73.982193,40.740093
2013000317,2013000317,CMT,1,N,1/1/2013 0:02,1/1/2013 0:11,1,586,2.1,-73.92569,40.701366,-73.933914,40.715542
2013000318,2013000318,CMT,1,N,1/1/2013 0:02,1/1/2013 0:12,1,651,2.3,-73.972809,40.793159,-73.945885,40.799301
2013000319,2013000319,CMT,1,N,1/1/2013 0:02,1/1/2013 0:02,1,48,0,-73.991959,40.726269,-73.992226,40.72551
2013000320,2013000320,CMT,1,N,1/1/2013 0:02,1/1/2013 0:13,2,662,2.7,-73.979385,40.752808,-73.977425,40.784317
2013000321,2013000321,CMT,1,Y,1/1/2013 0:02,1/1/2013 0:25,1,1394,16.3,0,0,0,0
2013000322,2013000322,CMT,1,N,1/1/2013 0:02,1/1/2013 0:09,1,449,3.4,-73.993965,40.752449,-73.975632,40.78923
2013000323,2013000323,CMT,1,N,1/1/2013 0:02,1/1/2013 0:08,2,409,1.4,-73.953903,40.779289,-73.974579,40.783363
2013000324,2013000324,CMT,1,N,1/1/2013 0:02,1/1/2013 0:20,1,1099,5.7,-74.002953,40.723484,-73.932411,40.683052
2013000325,2013000325,CMT,1,N,1/1/2013 0:02,1/1/2013 0:15,2,801,3.8,-73.985359,40.747604,-73.947502,40.787663
2013000326,2013000326,CMT,1,N,1/1/2013 0:02,1/1/2013 0:04,1,137,0.3,-73.99939,40.739437,-74.000252,40.74268
2013000327,2013000327,CMT,1,N,1/1/2013 0:02,1/1/2013 0:14,5,718,3.3,-73.965225,40.806435,-73.991516,40.764568
2013000328,2013000328,CMT,1,N,1/1/2013 0:02,1/1/2013 0:04,2,105,0.2,-73.995094,40.759735,-73.99929,40.761299
2013000329,2013000329,CMT,1,N,1/1/2013 0:02,1/1/2013 0:08,2,345,1.2,-73.984375,40.745876,-73.974304,40.761795
2013000330,2013000330,CMT,1,N,1/1/2013 0:02,1/1/2013 0:22,1,1240,8.6,-74.00502,40.72348,-73.945869,40.807884
2013000331,2013000331,CMT,1,N,1/1/2013 0:02,1/1/2013 0:24,2,1341,12.4,-73.986641,40.729954,-73.899612,40.859722
2013000332,2013000332,CMT,1,Y,1/1/2013 0:02,1/1/2013 0:11,1,537,2.3,-74.001282,40.727695,-74.013763,40.7024
2013000333,2013000333,CMT,1,N,1/1/2013 0:02,1/1/2013 0:22,2,1234,7.2,-73.971214,40.755276,-73.940933,40.832249
2013000334,2013000334,CMT,1,N,1/1/2013 0:02,1/1/2013 0:07,1,286,0.9,-73.995316,40.739563,-74.006096,40.733139
2013000335,2013000335,CMT,1,N,1/1/2013 0:02,1/1/2013 0:27,1,1499,6.3,-73.998779,40.751907,-73.963791,40.71788
2013000336,2013000336,CMT,1,N,1/1/2013 0:02,1/1/2013 0:10,2,494,6.1,-73.870483,40.773483,-73.941795,40.721577
2013000337,2013000337,CMT,1,N,1/1/2013 0:02,1/1/2013 0:11,1,559,2,-73.989471,40.745502,-73.986992,40.722298
2013000338,2013000338,CMT,1,N,1/1/2013 0:02,1/1/2013 0:14,1,731,2,-73.988487,40.752254,-74.005325,40.740208
2013000339,2013000339,CMT,1,N,1/1/2013 0:02,1/1/2013 0:05,4,176,0.9,-73.976517,40.744129,-73.977798,40.734058
2013000340,2013000340,CMT,1,N,1/1/2013 0:02,1/1/2013 0:12,3,623,2.2,-73.981514,40.758518,-73.956871,40.775116
2013000341,2013000341,CMT,1,Y,1/1/2013 0:02,1/1/2013 0:12,1,599,1.4,-74.003212,40.7342,-73.983284,40.726379
2013000342,2013000342,CMT,1,N,1/1/2013 0:02,1/1/2013 0:07,3,299,0.7,-73.967667,40.756248,-73.978127,40.756527
2013000343,2013000343,CMT,1,N,1/1/2013 0:02,1/1/2013 0:15,2,808,3.3,-73.983421,40.76622,-73.966751,40.804665
2013000344,2013000344,CMT,1,N,1/1/2013 0:02,1/1/2013 0:20,1,1093,6.9,-74.003647,40.728458,-73.960159,40.806435
2013000345,2013000345,CMT,1,N,1/1/2013 0:02,1/1/2013 0:10,1,458,4.9,-73.864151,40.770092,-73.840729,40.722561
2013000346,2013000346,CMT,1,N,1/1/2013 0:02,1/1/2013 0:30,1,1656,10.5,-74.002586,40.734295,-73.862251,40.754562
2013000347,2013000347,CMT,1,N,1/1/2013 0:02,1/1/2013 0:04,1,122,0.5,-73.980209,40.687935,-73.983826,40.694939
2013000348,2013000348,CMT,1,N,1/1/2013 0:02,1/1/2013 0:26,2,1461,9.7,0,0,0,0
2013000349,2013000349,CMT,1,N,1/1/2013 0:02,1/1/2013 0:35,1,1949,14.2,-73.781723,40.644802,-73.999588,40.687145
2013000350,2013000350,CMT,1,N,1/1/2013 0:02,1/1/2013 0:25,1,1361,8.2,-73.982964,40.757149,-73.986641,40.683666
2013000351,2013000351,CMT,1,N,1/1/2013 0:02,1/1/2013 0:17,1,868,4.4,-73.978302,40.752377,-73.94548,40.804955
2013000352,2013000352,CMT,1,N,1/1/2013 0:02,1/1/2013 0:21,1,1103,4.2,-73.983391,40.726791,-73.988289,40.769768
2013000353,2013000353,CMT,1,N,1/1/2013 0:02,1/1/2013 0:20,1,1101,5.3,-73.982689,40.77158,-74.008461,40.711571
2013000354,2013000354,CMT,1,N,1/1/2013 0:02,1/1/2013 0:08,1,379,2.3,-73.991676,40.75489,-73.990997,40.755695
2013000355,2013000355,CMT,1,N,1/1/2013 0:02,1/1/2013 0:10,2,483,1.5,-73.989311,40.740547,-73.980545,40.726101
2013000356,2013000356,CMT,1,N,1/1/2013 0:02,1/1/2013 0:17,1,891,2.2,-73.993355,40.752129,-73.987015,40.729519
2013000357,2013000357,CMT,1,N,1/1/2013 0:02,1/1/2013 0:07,1,311,1.1,-73.948708,40.71122,-73.966774,40.710503
2013000358,2013000358,CMT,1,N,1/1/2013 0:02,1/1/2013 0:08,1,360,0.9,-73.985779,40.723175,-74.000908,40.727524
2013000359,2013000359,CMT,1,N,1/1/2013 0:02,1/1/2013 0:06,4,245,0.5,-73.989342,40.757679,-73.983727,40.765575
2013000360,2013000360,CMT,1,N,1/1/2013 0:02,1/1/2013 0:13,1,656,2.1,0,0,0,0
2013000361,2013000361,CMT,1,N,1/1/2013 0:02,1/1/2013 0:13,2,662,2.9,-73.958374,40.71735,-73.984329,40.727192
2013000362,2013000362,CMT,0,,1/1/2013 0:02,1/1/2013 0:02,1,8,0,-73.781586,40.644794,-73.781281,40.644878
2013000363,2013000363,CMT,1,N,1/1/2013 0:02,1/1/2013 0:11,1,520,3,-73.964859,40.760143,-73.992004,40.721848
2013000364,2013000364,CMT,1,N,1/1/2013 0:02,1/1/2013 0:15,2,758,3.1,-74.004333,40.738029,-73.984482,40.775627
2013000365,2013000365,CMT,1,N,1/1/2013 0:02,1/1/2013 0:09,2,387,0.2,-73.988922,40.763695,-73.991814,40.76453
2013000366,2013000366,CMT,1,N,1/1/2013 0:02,1/1/2013 0:20,1,1036,2.6,-73.995781,40.764755,-73.979324,40.740528
2013000367,2013000367,CMT,1,N,1/1/2013 0:02,1/1/2013 0:21,1,1134,5.1,-74.006088,40.740326,-73.949974,40.77607
2013000368,2013000368,CMT,1,N,1/1/2013 0:02,1/1/2013 0:14,1,707,5.5,-73.99173,40.695423,-73.9842,40.739326
2013000369,2013000369,CMT,1,N,1/1/2013 0:02,1/1/2013 0:22,1,1169,4.1,-74.003456,40.720428,-73.969543,40.766201
2013000370,2013000370,CMT,1,N,1/1/2013 0:02,1/1/2013 0:09,2,394,2.2,-73.976257,40.786495,-73.961098,40.813587
2013000371,2013000371,CMT,1,N,1/1/2013 0:02,1/1/2013 0:14,1,670,2.3,-74.004158,40.724079,-73.983665,40.748814
2013000372,2013000372,CMT,1,N,1/1/2013 0:02,1/1/2013 0:05,1,154,0.6,-73.997826,40.754074,-73.993965,40.761837
2013000373,2013000373,CMT,1,N,1/1/2013 0:02,1/1/2013 0:13,1,650,4.5,-73.977844,40.763668,-73.909286,40.757637
2013000374,2013000374,CMT,1,N,1/1/2013 0:02,1/1/2013 0:19,1,990,3.5,-73.982483,40.745861,-73.988724,40.711311
2013000375,2013000375,CMT,1,N,1/1/2013 0:02,1/1/2013 0:11,1,520,3.1,-73.980995,40.753555,-73.946762,40.77644
2013000376,2013000376,CMT,1,N,1/1/2013 0:02,1/1/2013 0:05,1,155,1,0,0,0,0
2013000377,2013000377,CMT,1,Y,1/1/2013 0:02,1/1/2013 0:25,1,1328,5.8,-73.999695,40.728531,-73.917343,40.686813
2013000378,2013000378,CMT,1,N,1/1/2013 0:02,1/1/2013 0:26,2,1439,1.4,-73.985336,40.763283,-73.994987,40.750088
2013000379,2013000379,CMT,1,N,1/1/2013 0:02,1/1/2013 0:13,1,661,4.3,-73.991394,40.726967,-73.948311,40.773067
2013000380,2013000380,CMT,1,N,1/1/2013 0:02,1/1/2013 0:19,1,1000,6.7,-73.961189,40.719048,-73.980621,40.676464
2013000381,2013000230,VTS,1,,1/1/2013 0:03,1/1/2013 0:04,4,60,0,0,0,0,0
2013000382,2013000230,VTS,1,,1/1/2013 0:03,1/1/2013 0:04,3,60,0,-73.937637,40.758369,-73.937607,40.75835
2013000383,2013000381,VTS,1,,1/1/2013 0:03,1/1/2013 0:17,1,840,3.7,-73.98365,40.743877,-73.950081,40.780525
2013000384,2013000382,VTS,1,,1/1/2013 0:03,1/1/2013 0:16,1,780,2.83,-73.978561,40.777531,-73.973618,40.760693
2013000385,2013000383,VTS,1,,1/1/2013 0:03,1/1/2013 0:30,1,1620,7.94,-74.00058,40.742378,-73.882401,40.741695
2013000117,2013000117,VTS,1,,1/1/2013 0:03,1/1/2013 0:07,6,240,0.91,-73.95208,40.790169,-73.952866,40.789108
2013000386,2013000384,VTS,1,,1/1/2013 0:03,1/1/2013 0:16,1,780,2.86,-73.998489,40.755409,-73.993454,40.728039
2013000387,2013000385,VTS,1,,1/1/2013 0:03,1/1/2013 0:23,1,1200,1.55,0,0,-73.948967,40.744553
2013000388,2013000386,VTS,1,,1/1/2013 0:03,1/1/2013 0:10,5,420,1.43,-73.978043,40.783459,-73.972839,40.797855
2013000389,2013000387,VTS,1,,1/1/2013 0:03,1/1/2013 0:25,6,1320,6.85,-73.970428,40.799122,-73.92025,40.759518
2013000390,2013000388,VTS,1,,1/1/2013 0:03,1/1/2013 0:18,5,900,10.65,-73.865211,40.771591,-73.932495,40.846832
2013000391,2013000389,VTS,1,,1/1/2013 0:03,1/1/2013 0:26,1,1380,6.97,-73.928009,40.769562,-74.005348,40.740257
2013000392,2013000390,VTS,1,,1/1/2013 0:03,1/1/2013 0:10,1,420,2.01,-73.991791,40.716228,-73.982468,40.739471
2013000393,2013000391,VTS,1,,1/1/2013 0:03,1/1/2013 0:26,1,1380,6.65,-73.949585,40.776798,-73.92289,40.809105
2013000394,2013000392,VTS,1,,1/1/2013 0:03,1/1/2013 0:09,1,360,1.02,-73.990761,40.736568,-73.99015,40.746487
2013000395,2013000393,VTS,1,,1/1/2013 0:03,1/1/2013 0:08,1,300,1.44,-73.965485,40.80579,-73.95578,40.818932
2013000396,2013000394,VTS,1,,1/1/2013 0:03,1/1/2013 0:11,1,480,2.2,-74.00692,40.743359,-74.013718,40.717579
2013000397,2013000395,VTS,1,,1/1/2013 0:03,1/1/2013 0:18,1,900,2.57,-74.00618,40.740421,-73.987885,40.719887
2013000398,2013000396,VTS,1,,1/1/2013 0:03,1/1/2013 0:06,1,180,0.58,-73.979561,40.77647,-73.982765,40.771801
