eventdate,deviceid,driverid,class
2015-09-06T00:00:00,testdevice,10,1
2015-09-07T00:00:00,testdevice,1,7
2015-09-07T00:00:00,testdevice,2,2
2015-09-07T00:00:00,testdevice,3,3
2015-09-07T00:00:00,testdevice,4,7
2015-09-07T00:00:00,testdevice,5,1
2015-09-07T00:00:00,testdevice,6,9
2015-09-07T00:00:00,testdevice,7,1
2015-09-07T00:00:00,testdevice,8,1
2015-09-07T00:00:00,testdevice,9,9
2015-09-07T00:00:00,testdevice,10,1
2015-09-08T00:00:00,testdevice,1,7
2015-09-08T00:00:00,testdevice,2,2
2015-09-08T00:00:00,testdevice,3,3
2015-09-08T00:00:00,testdevice,4,7
2015-09-08T00:00:00,testdevice,5,1
2015-09-08T00:00:00,testdevice,6,9
2015-09-08T00:00:00,testdevice,7,1
2015-09-08T00:00:00,testdevice,8,1
2015-09-08T00:00:00,testdevice,9,9
2015-09-08T00:00:00,testdevice,10,1
2015-09-09T00:00:00,testdevice,1,7
2015-09-09T00:00:00,testdevice,2,2
2015-09-09T00:00:00,testdevice,3,3
2015-09-09T00:00:00,testdevice,4,7
2015-09-09T00:00:00,testdevice,5,1
2015-09-09T00:00:00,testdevice,6,9
2015-09-09T00:00:00,testdevice,7,1
2015-09-09T00:00:00,testdevice,8,1
2015-09-09T00:00:00,testdevice,9,9
2015-09-09T00:00:00,testdevice,10,1
2015-09-10T00:00:00,testdevice,1,7
2015-09-10T00:00:00,testdevice,2,2
2015-09-10T00:00:00,testdevice,3,3
2015-09-10T00:00:00,testdevice,4,7
2015-09-10T00:00:00,testdevice,5,1
2015-09-10T00:00:00,testdevice,6,9
2015-09-10T00:00:00,testdevice,7,1
2015-09-10T00:00:00,testdevice,8,1
2015-09-10T00:00:00,testdevice,9,9
2015-09-10T00:00:00,testdevice,10,1
2015-09-11T00:00:00,testdevice,1,7
2015-09-11T00:00:00,testdevice,2,2
2015-09-11T00:00:00,testdevice,3,3
2015-09-11T00:00:00,testdevice,4,7
2015-09-11T00:00:00,testdevice,5,1
2015-09-11T00:00:00,testdevice,6,9
2015-09-11T00:00:00,testdevice,7,1
2015-09-11T00:00:00,testdevice,8,1
2015-09-11T00:00:00,testdevice,9,9
2015-09-11T00:00:00,testdevice,10,1
2015-09-12T00:00:00,testdevice,1,7
2015-09-12T00:00:00,testdevice,2,2
2015-09-12T00:00:00,testdevice,3,3
2015-09-12T00:00:00,testdevice,4,7
2015-09-12T00:00:00,testdevice,5,1
2015-09-12T00:00:00,testdevice,6,9
2015-09-12T00:00:00,testdevice,7,1
2015-09-12T00:00:00,testdevice,8,1
2015-09-12T00:00:00,testdevice,9,9
2015-09-12T00:00:00,testdevice,10,1
2015-09-13T00:00:00,testdevice,1,7
2015-09-13T00:00:00,testdevice,2,2
2015-09-13T00:00:00,testdevice,3,3
2015-09-13T00:00:00,testdevice,4,7
2015-09-13T00:00:00,testdevice,5,1
2015-09-13T00:00:00,testdevice,6,9
2015-09-13T00:00:00,testdevice,7,1
2015-09-13T00:00:00,testdevice,8,1
2015-09-13T00:00:00,testdevice,9,9
2015-09-13T00:00:00,testdevice,10,1
2015-09-14T00:00:00,testdevice,1,7
2015-09-14T00:00:00,testdevice,2,2
2015-09-14T00:00:00,testdevice,3,3
2015-09-14T00:00:00,testdevice,4,7
2015-09-14T00:00:00,testdevice,5,1
2015-09-14T00:00:00,testdevice,6,9
2015-09-14T00:00:00,testdevice,7,1
2015-09-14T00:00:00,testdevice,8,1
2015-09-14T00:00:00,testdevice,9,9
2015-09-14T00:00:00,testdevice,10,1
2015-09-15T00:00:00,testdevice,1,7
2015-09-15T00:00:00,testdevice,2,2
2015-09-15T00:00:00,testdevice,3,3
2015-09-15T00:00:00,testdevice,4,7
2015-09-15T00:00:00,testdevice,5,1
2015-09-15T00:00:00,testdevice,6,9
2015-09-15T00:00:00,testdevice,7,1
2015-09-15T00:00:00,testdevice,8,1
2015-09-15T00:00:00,testdevice,9,9
2015-09-15T00:00:00,testdevice,10,1
2015-09-16T00:00:00,testdevice,1,7
2015-09-16T00:00:00,testdevice,2,2
2015-09-16T00:00:00,testdevice,3,3
2015-09-16T00:00:00,testdevice,4,7
2015-09-16T00:00:00,testdevice,5,1
2015-09-16T00:00:00,testdevice,6,9
2015-09-16T00:00:00,testdevice,7,1
2015-09-16T00:00:00,testdevice,8,1
2015-09-16T00:00:00,testdevice,9,9
2015-09-16T00:00:00,testdevice,10,1
2015-09-17T00:00:00,testdevice,1,7
2015-09-17T00:00:00,testdevice,2,2
2015-09-17T00:00:00,testdevice,3,3
2015-09-17T00:00:00,testdevice,4,7
2015-09-17T00:00:00,testdevice,5,1
2015-09-17T00:00:00,testdevice,6,9
2015-09-17T00:00:00,testdevice,7,1
2015-09-17T00:00:00,testdevice,8,1
2015-09-17T00:00:00,testdevice,9,9
2015-09-17T00:00:00,testdevice,10,1
2015-09-18T00:00:00,testdevice,1,7
2015-09-18T00:00:00,testdevice,2,2
2015-09-18T00:00:00,testdevice,3,3
2015-09-18T00:00:00,testdevice,4,7
2015-09-18T00:00:00,testdevice,5,1
2015-09-18T00:00:00,testdevice,6,9
2015-09-18T00:00:00,testdevice,7,1
2015-09-18T00:00:00,testdevice,8,1
2015-09-18T00:00:00,testdevice,9,9
2015-09-18T00:00:00,testdevice,10,1
2015-09-19T00:00:00,testdevice,1,7
2015-09-19T00:00:00,testdevice,2,2
2015-09-19T00:00:00,testdevice,3,3
2015-09-19T00:00:00,testdevice,4,7
2015-09-19T00:00:00,testdevice,5,1
2015-09-19T00:00:00,testdevice,6,9
2015-09-19T00:00:00,testdevice,7,1
2015-09-19T00:00:00,testdevice,8,1
2015-09-19T00:00:00,testdevice,9,9
2015-09-19T00:00:00,testdevice,10,1
2015-09-20T00:00:00,testdevice,1,7
2015-09-20T00:00:00,testdevice,2,2
2015-09-20T00:00:00,testdevice,3,3
2015-09-20T00:00:00,testdevice,4,7
2015-09-20T00:00:00,testdevice,5,1
2015-09-20T00:00:00,testdevice,6,9
2015-09-20T00:00:00,testdevice,7,1
2015-09-20T00:00:00,testdevice,8,1
2015-09-20T00:00:00,testdevice,9,9
2015-09-20T00:00:00,testdevice,10,1
2015-09-21T00:00:00,testdevice,1,7
2015-09-21T00:00:00,testdevice,2,2
2015-09-21T00:00:00,testdevice,3,3
2015-09-21T00:00:00,testdevice,4,7
2015-09-21T00:00:00,testdevice,5,1
2015-09-21T00:00:00,testdevice,6,9
2015-09-21T00:00:00,testdevice,7,1
2015-09-21T00:00:00,testdevice,8,1
2015-09-21T00:00:00,testdevice,9,9
2015-09-21T00:00:00,testdevice,10,1
2015-09-22T00:00:00,testdevice,1,7
2015-09-22T00:00:00,testdevice,2,2
2015-09-22T00:00:00,testdevice,3,3
2015-09-22T00:00:00,testdevice,4,7
2015-09-22T00:00:00,testdevice,5,1
2015-09-22T00:00:00,testdevice,6,9
2015-09-22T00:00:00,testdevice,7,1
2015-09-22T00:00:00,testdevice,8,1
2015-09-22T00:00:00,testdevice,9,9
2015-09-22T00:00:00,testdevice,10,1
2015-09-23T00:00:00,testdevice,1,7
2015-09-23T00:00:00,testdevice,2,2
2015-09-23T00:00:00,testdevice,3,3
2015-09-23T00:00:00,testdevice,4,7
2015-09-23T00:00:00,testdevice,5,1
2015-09-23T00:00:00,testdevice,6,9
2015-09-23T00:00:00,testdevice,7,1
2015-09-23T00:00:00,testdevice,8,1
2015-09-23T00:00:00,testdevice,9,9
2015-09-23T00:00:00,testdevice,10,1
2015-09-24T00:00:00,testdevice,1,7
2015-09-24T00:00:00,testdevice,2,2
2015-09-24T00:00:00,testdevice,3,3
2015-09-24T00:00:00,testdevice,4,7
2015-09-24T00:00:00,testdevice,5,1
2015-09-24T00:00:00,testdevice,6,9
2015-09-24T00:00:00,testdevice,7,1
2015-09-24T00:00:00,testdevice,8,1
2015-09-24T00:00:00,testdevice,9,9
2015-09-24T00:00:00,testdevice,10,1
2015-09-25T00:00:00,testdevice,1,7
2015-09-25T00:00:00,testdevice,2,2
2015-09-25T00:00:00,testdevice,3,3
2015-09-25T00:00:00,testdevice,4,7
2015-09-25T00:00:00,testdevice,5,1
2015-09-25T00:00:00,testdevice,6,9
2015-09-25T00:00:00,testdevice,7,1
2015-09-25T00:00:00,testdevice,8,1
2015-09-25T00:00:00,testdevice,9,9
2015-09-25T00:00:00,testdevice,10,1
2015-09-26T00:00:00,testdevice,1,7
2015-09-26T00:00:00,testdevice,2,2
2015-09-26T00:00:00,testdevice,3,3
2015-09-26T00:00:00,testdevice,4,7
2015-09-26T00:00:00,testdevice,5,1
2015-09-26T00:00:00,testdevice,6,9
2015-09-26T00:00:00,testdevice,7,1
2015-09-26T00:00:00,testdevice,8,1
2015-09-26T00:00:00,testdevice,9,9
2015-09-26T00:00:00,testdevice,10,1
2015-09-27T00:00:00,testdevice,1,7
2015-09-27T00:00:00,testdevice,2,2
2015-09-27T00:00:00,testdevice,3,3
2015-09-27T00:00:00,testdevice,4,7
2015-09-27T00:00:00,testdevice,5,1
2015-09-27T00:00:00,testdevice,6,9
2015-09-27T00:00:00,testdevice,7,1
2015-09-27T00:00:00,testdevice,8,1
2015-09-27T00:00:00,testdevice,9,9
2015-09-27T00:00:00,testdevice,10,1
2015-09-28T00:00:00,testdevice,1,7
2015-09-28T00:00:00,testdevice,2,2
2015-09-28T00:00:00,testdevice,3,3
2015-09-28T00:00:00,testdevice,4,7
2015-09-28T00:00:00,testdevice,5,1
2015-09-28T00:00:00,testdevice,6,9
2015-09-28T00:00:00,testdevice,7,1
2015-09-28T00:00:00,testdevice,8,1
2015-09-28T00:00:00,testdevice,9,9
2015-09-28T00:00:00,testdevice,10,1
2015-09-29T00:00:00,testdevice,1,7
2015-09-29T00:00:00,testdevice,2,2
2015-09-29T00:00:00,testdevice,3,3
2015-09-29T00:00:00,testdevice,4,7
2015-09-29T00:00:00,testdevice,5,1
2015-09-29T00:00:00,testdevice,6,9
2015-09-29T00:00:00,testdevice,7,1
2015-09-29T00:00:00,testdevice,8,1
2015-09-29T00:00:00,testdevice,9,9
2015-09-29T00:00:00,testdevice,10,1
2015-09-30T00:00:00,testdevice,1,7
2015-09-30T00:00:00,testdevice,2,2
2015-09-30T00:00:00,testdevice,3,3
2015-09-30T00:00:00,testdevice,4,7
2015-09-30T00:00:00,testdevice,5,1
2015-09-30T00:00:00,testdevice,6,9
2015-09-30T00:00:00,testdevice,7,1
2015-09-30T00:00:00,testdevice,8,1
2015-09-30T00:00:00,testdevice,9,9
2015-09-30T00:00:00,testdevice,10,1
2015-09-31T00:00:00,testdevice,1,7
2015-09-31T00:00:00,testdevice,2,2
2015-09-31T00:00:00,testdevice,3,3
2015-09-31T00:00:00,testdevice,4,7
2015-09-31T00:00:00,testdevice,5,1
2015-09-31T00:00:00,testdevice,6,9
2015-09-31T00:00:00,testdevice,7,1
2015-09-31T00:00:00,testdevice,8,1
2015-09-31T00:00:00,testdevice,9,9
2015-09-31T00:00:00,testdevice,10,1
2015-10-01T00:00:00,testdevice,1,7
2015-10-01T00:00:00,testdevice,2,2
2015-10-01T00:00:00,testdevice,3,3
2015-10-01T00:00:00,testdevice,4,7
2015-10-01T00:00:00,testdevice,5,1
2015-10-01T00:00:00,testdevice,6,9
2015-10-01T00:00:00,testdevice,7,1
2015-10-01T00:00:00,testdevice,8,1
2015-10-01T00:00:00,testdevice,9,9
2015-10-01T00:00:00,testdevice,10,1
2015-10-02T00:00:00,testdevice,1,7
2015-10-02T00:00:00,testdevice,2,2
2015-10-02T00:00:00,testdevice,3,3
2015-10-02T00:00:00,testdevice,4,7
2015-10-02T00:00:00,testdevice,5,1
2015-10-02T00:00:00,testdevice,6,9
2015-10-02T00:00:00,testdevice,7,1
2015-10-02T00:00:00,testdevice,8,1
2015-10-02T00:00:00,testdevice,9,9
2015-10-02T00:00:00,testdevice,10,1
2015-10-03T00:00:00,testdevice,1,7
2015-10-03T00:00:00,testdevice,2,2
2015-10-03T00:00:00,testdevice,3,3
2015-10-03T00:00:00,testdevice,4,7
2015-10-03T00:00:00,testdevice,5,1
2015-10-03T00:00:00,testdevice,6,9
2015-10-03T00:00:00,testdevice,7,1
2015-10-03T00:00:00,testdevice,8,1
2015-10-03T00:00:00,testdevice,9,9
2015-10-03T00:00:00,testdevice,10,1
2015-10-04T00:00:00,testdevice,1,7
2015-10-04T00:00:00,testdevice,2,2
2015-10-04T00:00:00,testdevice,3,3
2015-10-04T00:00:00,testdevice,4,7
2015-10-04T00:00:00,testdevice,5,1
2015-10-04T00:00:00,testdevice,6,9
2015-10-04T00:00:00,testdevice,7,1
2015-10-04T00:00:00,testdevice,8,1
2015-10-04T00:00:00,testdevice,9,9
2015-10-04T00:00:00,testdevice,10,1
2015-10-05T00:00:00,testdevice,1,7
2015-10-05T00:00:00,testdevice,2,2
2015-10-05T00:00:00,testdevice,3,3
2015-10-05T00:00:00,testdevice,4,7
2015-10-05T00:00:00,testdevice,5,1
2015-10-05T00:00:00,testdevice,6,9
2015-10-05T00:00:00,testdevice,7,1
2015-10-05T00:00:00,testdevice,8,1
2015-10-05T00:00:00,testdevice,9,9
2015-10-05T00:00:00,testdevice,10,1
2015-10-06T00:00:00,testdevice,1,7
2015-10-06T00:00:00,testdevice,2,2
2015-10-06T00:00:00,testdevice,3,3
2015-10-06T00:00:00,testdevice,4,7
2015-10-06T00:00:00,testdevice,5,1
2015-10-06T00:00:00,testdevice,6,9
2015-10-06T00:00:00,testdevice,7,1
2015-10-06T00:00:00,testdevice,8,1
2015-10-06T00:00:00,testdevice,9,9
2015-10-06T00:00:00,testdevice,10,1
2015-10-07T00:00:00,testdevice,1,7
2015-10-07T00:00:00,testdevice,2,2
2015-10-07T00:00:00,testdevice,3,3
2015-10-07T00:00:00,testdevice,4,7
2015-10-07T00:00:00,testdevice,5,1
2015-10-07T00:00:00,testdevice,6,9
2015-10-07T00:00:00,testdevice,7,1
2015-10-07T00:00:00,testdevice,8,1
2015-10-07T00:00:00,testdevice,9,9
2015-10-07T00:00:00,testdevice,10,1
2015-10-08T00:00:00,testdevice,1,7
2015-10-08T00:00:00,testdevice,2,2
2015-10-08T00:00:00,testdevice,3,3
2015-10-08T00:00:00,testdevice,4,7
2015-10-08T00:00:00,testdevice,5,1
2015-10-08T00:00:00,testdevice,6,9
2015-10-08T00:00:00,testdevice,7,1
2015-10-08T00:00:00,testdevice,8,1
2015-10-08T00:00:00,testdevice,9,9
2015-10-08T00:00:00,testdevice,10,1
2015-10-09T00:00:00,testdevice,1,7
2015-10-09T00:00:00,testdevice,2,2
2015-10-09T00:00:00,testdevice,3,3
2015-10-09T00:00:00,testdevice,4,7
2015-10-09T00:00:00,testdevice,5,1
2015-10-09T00:00:00,testdevice,6,9
2015-10-09T00:00:00,testdevice,7,1
2015-10-09T00:00:00,testdevice,8,1
2015-10-09T00:00:00,testdevice,9,9
2015-10-09T00:00:00,testdevice,10,1
2015-10-10T00:00:00,testdevice,1,7
2015-10-10T00:00:00,testdevice,2,2
2015-10-10T00:00:00,testdevice,3,3
2015-10-10T00:00:00,testdevice,4,7
2015-10-10T00:00:00,testdevice,5,1
2015-10-10T00:00:00,testdevice,6,9
2015-10-10T00:00:00,testdevice,7,1
2015-10-10T00:00:00,testdevice,8,1
2015-10-10T00:00:00,testdevice,9,9
2015-10-10T00:00:00,testdevice,10,1
2015-10-11T00:00:00,testdevice,1,7
2015-10-11T00:00:00,testdevice,2,2
2015-10-11T00:00:00,testdevice,3,3
2015-10-11T00:00:00,testdevice,4,7
2015-10-11T00:00:00,testdevice,5,1
2015-10-11T00:00:00,testdevice,6,9
2015-10-11T00:00:00,testdevice,7,1
2015-10-11T00:00:00,testdevice,8,1
2015-10-11T00:00:00,testdevice,9,9
2015-10-11T00:00:00,testdevice,10,1
2015-10-12T00:00:00,testdevice,1,7
2015-10-12T00:00:00,testdevice,2,2
2015-10-12T00:00:00,testdevice,3,3
2015-10-12T00:00:00,testdevice,4,7
2015-10-12T00:00:00,testdevice,5,1
2015-10-12T00:00:00,testdevice,6,9
2015-10-12T00:00:00,testdevice,7,1
2015-10-12T00:00:00,testdevice,8,1
2015-10-12T00:00:00,testdevice,9,9
2015-10-12T00:00:00,testdevice,10,1
2015-10-13T00:00:00,testdevice,1,7
2015-10-13T00:00:00,testdevice,2,2
2015-10-13T00:00:00,testdevice,3,3
2015-10-13T00:00:00,testdevice,4,7
2015-10-13T00:00:00,testdevice,5,1
2015-10-13T00:00:00,testdevice,6,9
2015-10-13T00:00:00,testdevice,7,1
2015-10-13T00:00:00,testdevice,8,1
2015-10-13T00:00:00,testdevice,9,9
2015-10-13T00:00:00,testdevice,10,1
2015-10-14T00:00:00,testdevice,1,7
2015-10-14T00:00:00,testdevice,2,2
2015-10-14T00:00:00,testdevice,3,3
2015-10-14T00:00:00,testdevice,4,7
2015-10-14T00:00:00,testdevice,5,1
2015-10-14T00:00:00,testdevice,6,9
2015-10-14T00:00:00,testdevice,7,1
2015-10-14T00:00:00,testdevice,8,1
2015-10-14T00:00:00,testdevice,9,9
2015-10-14T00:00:00,testdevice,10,1
2015-10-15T00:00:00,testdevice,1,7
2015-10-15T00:00:00,testdevice,2,2
2015-10-15T00:00:00,testdevice,3,3
2015-10-15T00:00:00,testdevice,4,7
2015-10-15T00:00:00,testdevice,5,1
2015-10-15T00:00:00,testdevice,6,9
2015-10-15T00:00:00,testdevice,7,1
2015-10-15T00:00:00,testdevice,8,1
2015-10-15T00:00:00,testdevice,9,9
2015-10-15T00:00:00,testdevice,10,1
2015-10-16T00:00:00,testdevice,1,7
2015-10-16T00:00:00,testdevice,2,2
2015-10-16T00:00:00,testdevice,3,3
2015-10-16T00:00:00,testdevice,4,7
2015-10-16T00:00:00,testdevice,5,1
2015-10-16T00:00:00,testdevice,6,9
2015-10-16T00:00:00,testdevice,7,1
2015-10-16T00:00:00,testdevice,8,1
2015-10-16T00:00:00,testdevice,9,9
2015-10-16T00:00:00,testdevice,10,1
2015-10-17T00:00:00,testdevice,1,7
2015-10-17T00:00:00,testdevice,2,2
2015-10-17T00:00:00,testdevice,3,3
2015-10-17T00:00:00,testdevice,4,7
2015-10-17T00:00:00,testdevice,5,1
2015-10-17T00:00:00,testdevice,6,9
2015-10-17T00:00:00,testdevice,7,1
2015-10-17T00:00:00,testdevice,8,1
2015-10-17T00:00:00,testdevice,9,9
2015-10-17T00:00:00,testdevice,10,1
2015-10-18T00:00:00,testdevice,1,7
2015-10-18T00:00:00,testdevice,2,2
2015-10-18T00:00:00,testdevice,3,3
2015-10-18T00:00:00,testdevice,4,7
2015-10-18T00:00:00,testdevice,5,1
2015-10-18T00:00:00,testdevice,6,9
2015-10-18T00:00:00,testdevice,7,1
2015-10-18T00:00:00,testdevice,8,1
2015-10-18T00:00:00,testdevice,9,9
2015-10-18T00:00:00,testdevice,10,1
2015-10-19T00:00:00,testdevice,1,7
2015-10-19T00:00:00,testdevice,2,2
2015-10-19T00:00:00,testdevice,3,3
2015-10-19T00:00:00,testdevice,4,7
2015-10-19T00:00:00,testdevice,5,1
2015-10-19T00:00:00,testdevice,6,9
2015-10-19T00:00:00,testdevice,7,1
2015-10-19T00:00:00,testdevice,8,1
2015-10-19T00:00:00,testdevice,9,9
2015-10-19T00:00:00,testdevice,10,1
2015-10-20T00:00:00,testdevice,1,7
2015-10-20T00:00:00,testdevice,2,2
2015-10-20T00:00:00,testdevice,3,3
2015-10-20T00:00:00,testdevice,4,7
2015-10-20T00:00:00,testdevice,5,1
2015-10-20T00:00:00,testdevice,6,9
2015-10-20T00:00:00,testdevice,7,1
2015-10-20T00:00:00,testdevice,8,1
2015-10-20T00:00:00,testdevice,9,9
2015-10-20T00:00:00,testdevice,10,1
2015-10-21T00:00:00,testdevice,1,7
2015-10-21T00:00:00,testdevice,2,2
2015-10-21T00:00:00,testdevice,3,3
2015-10-21T00:00:00,testdevice,4,7
2015-10-21T00:00:00,testdevice,5,1
2015-10-21T00:00:00,testdevice,6,9
2015-10-21T00:00:00,testdevice,7,1
2015-10-21T00:00:00,testdevice,8,1
2015-10-21T00:00:00,testdevice,9,9
2015-10-21T00:00:00,testdevice,10,1
2015-10-22T00:00:00,testdevice,1,7
2015-10-22T00:00:00,testdevice,2,2
2015-10-22T00:00:00,testdevice,3,3
2015-10-22T00:00:00,testdevice,4,7
2015-10-22T00:00:00,testdevice,5,1
2015-10-22T00:00:00,testdevice,6,9
2015-10-22T00:00:00,testdevice,7,1
2015-10-22T00:00:00,testdevice,8,1
2015-10-22T00:00:00,testdevice,9,9
2015-10-22T00:00:00,testdevice,10,1
2015-10-23T00:00:00,testdevice,1,7
2015-10-23T00:00:00,testdevice,2,2
2015-10-23T00:00:00,testdevice,3,3
2015-10-23T00:00:00,testdevice,4,7
2015-10-23T00:00:00,testdevice,5,1
2015-10-23T00:00:00,testdevice,6,9
2015-10-23T00:00:00,testdevice,7,1
2015-10-23T00:00:00,testdevice,8,1
2015-10-23T00:00:00,testdevice,9,9
2015-10-23T00:00:00,testdevice,10,1
2015-10-24T00:00:00,testdevice,1,7
2015-10-24T00:00:00,testdevice,2,2
2015-10-24T00:00:00,testdevice,3,3
2015-10-24T00:00:00,testdevice,4,7
2015-10-24T00:00:00,testdevice,5,1
2015-10-24T00:00:00,testdevice,6,9
2015-10-24T00:00:00,testdevice,7,1
2015-10-24T00:00:00,testdevice,8,1
2015-10-24T00:00:00,testdevice,9,9
2015-10-24T00:00:00,testdevice,10,1
2015-10-25T00:00:00,testdevice,1,7
2015-10-25T00:00:00,testdevice,2,2
2015-10-25T00:00:00,testdevice,3,3
2015-10-25T00:00:00,testdevice,4,7
2015-10-25T00:00:00,testdevice,5,1
2015-10-25T00:00:00,testdevice,6,9
2015-10-25T00:00:00,testdevice,7,1
2015-10-25T00:00:00,testdevice,8,1
2015-10-25T00:00:00,testdevice,9,9
2015-10-25T00:00:00,testdevice,10,1
2015-10-26T00:00:00,testdevice,1,7
2015-10-26T00:00:00,testdevice,2,2
2015-10-26T00:00:00,testdevice,3,3
2015-10-26T00:00:00,testdevice,4,7
2015-10-26T00:00:00,testdevice,5,1
2015-10-26T00:00:00,testdevice,6,9
2015-10-26T00:00:00,testdevice,7,1
2015-10-26T00:00:00,testdevice,8,1
2015-10-26T00:00:00,testdevice,9,9
2015-10-26T00:00:00,testdevice,10,1
2015-10-27T00:00:00,testdevice,1,7
2015-10-27T00:00:00,testdevice,2,2
2015-10-27T00:00:00,testdevice,3,3
2015-10-27T00:00:00,testdevice,4,7
2015-10-27T00:00:00,testdevice,5,1
2015-10-27T00:00:00,testdevice,6,9
2015-10-27T00:00:00,testdevice,7,1
2015-10-27T00:00:00,testdevice,8,1
2015-10-27T00:00:00,testdevice,9,9
2015-10-27T00:00:00,testdevice,10,1
2015-10-28T00:00:00,testdevice,1,7
2015-10-28T00:00:00,testdevice,2,2
2015-10-28T00:00:00,testdevice,3,3
2015-10-28T00:00:00,testdevice,4,7
2015-10-28T00:00:00,testdevice,5,1
2015-10-28T00:00:00,testdevice,6,9
2015-10-28T00:00:00,testdevice,7,1
2015-10-28T00:00:00,testdevice,8,1
2015-10-28T00:00:00,testdevice,9,9
2015-10-28T00:00:00,testdevice,10,1
2015-10-29T00:00:00,testdevice,1,7
2015-10-29T00:00:00,testdevice,2,2
2015-10-29T00:00:00,testdevice,3,3
2015-10-29T00:00:00,testdevice,4,7
2015-10-29T00:00:00,testdevice,5,1
2015-10-29T00:00:00,testdevice,6,9
2015-10-29T00:00:00,testdevice,7,1
2015-10-29T00:00:00,testdevice,8,1
2015-10-29T00:00:00,testdevice,9,9
2015-10-29T00:00:00,testdevice,10,1
2015-10-30T00:00:00,testdevice,1,7
2015-10-30T00:00:00,testdevice,2,2
2015-10-30T00:00:00,testdevice,3,3
2015-10-30T00:00:00,testdevice,4,7
2015-10-30T00:00:00,testdevice,5,1
2015-10-30T00:00:00,testdevice,6,9
2015-10-30T00:00:00,testdevice,7,1
2015-10-30T00:00:00,testdevice,8,1
2015-10-30T00:00:00,testdevice,9,9
2015-10-30T00:00:00,testdevice,10,1
2015-10-31T00:00:00,testdevice,1,7
2015-10-31T00:00:00,testdevice,2,2
2015-10-31T00:00:00,testdevice,3,3
2015-10-31T00:00:00,testdevice,4,7
2015-10-31T00:00:00,testdevice,5,1
2015-10-31T00:00:00,testdevice,6,9
2015-10-31T00:00:00,testdevice,7,1
2015-10-31T00:00:00,testdevice,8,1
2015-10-31T00:00:00,testdevice,9,9
2015-10-31T00:00:00,testdevice,10,1
2015-11-01T00:00:00,testdevice,1,7
2015-11-01T00:00:00,testdevice,2,2
2015-11-01T00:00:00,testdevice,3,3
2015-11-01T00:00:00,testdevice,4,7
2015-11-01T00:00:00,testdevice,5,1
2015-11-01T00:00:00,testdevice,6,9
2015-11-01T00:00:00,testdevice,7,1
2015-11-01T00:00:00,testdevice,8,1
2015-11-01T00:00:00,testdevice,9,9
2015-11-01T00:00:00,testdevice,10,1
2015-11-02T00:00:00,testdevice,1,7
2015-11-02T00:00:00,testdevice,2,2
2015-11-02T00:00:00,testdevice,3,3
2015-11-02T00:00:00,testdevice,4,7
2015-11-02T00:00:00,testdevice,5,1
2015-11-02T00:00:00,testdevice,6,9
2015-11-02T00:00:00,testdevice,7,1
2015-11-02T00:00:00,testdevice,8,1
2015-11-02T00:00:00,testdevice,9,9
2015-11-02T00:00:00,testdevice,10,1
2015-11-03T00:00:00,testdevice,1,7
2015-11-03T00:00:00,testdevice,2,2
2015-11-03T00:00:00,testdevice,3,3
2015-11-03T00:00:00,testdevice,4,7
2015-11-03T00:00:00,testdevice,5,1
2015-11-03T00:00:00,testdevice,6,9
2015-11-03T00:00:00,testdevice,7,1
2015-11-03T00:00:00,testdevice,8,1
2015-11-03T00:00:00,testdevice,9,9
2015-11-03T00:00:00,testdevice,10,1
2015-11-04T00:00:00,testdevice,1,7
2015-11-04T00:00:00,testdevice,2,2
2015-11-04T00:00:00,testdevice,3,3
2015-11-04T00:00:00,testdevice,4,7
2015-11-04T00:00:00,testdevice,5,1
2015-11-04T00:00:00,testdevice,6,9
2015-11-04T00:00:00,testdevice,7,1
2015-11-04T00:00:00,testdevice,8,1
2015-11-04T00:00:00,testdevice,9,9
2015-11-04T00:00:00,testdevice,10,1
2015-11-05T00:00:00,testdevice,1,7
2015-11-05T00:00:00,testdevice,2,2
2015-11-05T00:00:00,testdevice,3,3
2015-11-05T00:00:00,testdevice,4,7
2015-11-05T00:00:00,testdevice,5,1
2015-11-05T00:00:00,testdevice,6,9
2015-11-05T00:00:00,testdevice,7,1
2015-11-05T00:00:00,testdevice,8,1
2015-11-05T00:00:00,testdevice,9,9
2015-11-05T00:00:00,testdevice,10,1
2015-11-06T00:00:00,testdevice,1,7
2015-11-06T00:00:00,testdevice,2,2
2015-11-06T00:00:00,testdevice,3,3
2015-11-06T00:00:00,testdevice,4,7
2015-11-06T00:00:00,testdevice,5,1
2015-11-06T00:00:00,testdevice,6,9
2015-11-06T00:00:00,testdevice,7,1
2015-11-06T00:00:00,testdevice,8,1
2015-11-06T00:00:00,testdevice,9,9
2015-11-06T00:00:00,testdevice,10,1
2015-11-07T00:00:00,testdevice,1,7
2015-11-07T00:00:00,testdevice,2,2
2015-11-07T00:00:00,testdevice,3,3
2015-11-07T00:00:00,testdevice,4,7
2015-11-07T00:00:00,testdevice,5,1
2015-11-07T00:00:00,testdevice,6,9
2015-11-07T00:00:00,testdevice,7,1
2015-11-07T00:00:00,testdevice,8,1
2015-11-07T00:00:00,testdevice,9,9
2015-11-07T00:00:00,testdevice,10,1
2015-11-08T00:00:00,testdevice,1,7
2015-11-08T00:00:00,testdevice,2,2
2015-11-08T00:00:00,testdevice,3,3
2015-11-08T00:00:00,testdevice,4,7
